sample_id,numeric_recompute,physical_properties,overall
D01-S001-00873,True,True,pass
D01-S001-00874,True,True,pass
D01-S001-00875,True,True,pass
D01-S001-00876,True,True,pass
D01-S001-00877,True,True,pass
D01-S001-00878,True,True,pass
D01-S001-00879,True,True,pass
D01-S001-00880,True,True,pass
D01-S001-00881,True,True,pass
D01-S001-00882,True,True,pass
D01-S001-00883,True,True,pass
D01-S001-00884,True,True,pass
D01-S001-00885,True,True,pass
D01-S001-00886,True,True,pass
D01-S001-00887,True,True,pass
D01-S001-00888,True,True,pass
D01-S001-00889,True,True,pass
D01-S001-00890,True,True,pass
D01-S001-00891,True,True,pass
D01-S001-00892,True,True,pass
D01-S001-00893,True,True,pass
D01-S001-00894,True,True,pass
D01-S001-00895,True,True,pass
D01-S001-00896,True,True,pass
D01-S001-00897,True,True,pass
D01-S001-00898,True,True,pass
D01-S001-00899,True,True,pass
D01-S001-00900,True,True,pass
D01-S001-00901,True,True,pass
D01-S001-00902,True,True,pass
D01-S001-00903,True,True,pass
D01-S001-00904,True,True,pass
D01-S001-00905,True,True,pass
D01-S001-00906,True,True,pass
D01-S001-00907,True,True,pass
D01-S001-00908,True,True,pass
D01-S001-00909,True,True,pass
D01-S001-00910,True,True,pass
D01-S001-00911,True,True,pass
D01-S001-00912,True,True,pass
D01-S001-00913,True,True,pass
D01-S001-00914,True,True,pass
D01-S001-00915,True,True,pass
D01-S001-00916,True,True,pass
D01-S001-00917,True,True,pass
D01-S001-00918,True,True,pass
D01-S001-00919,True,True,pass
D01-S001-00920,True,True,pass
D01-S001-00921,True,True,pass
D01-S001-00922,True,True,pass
D01-S001-00923,True,True,pass
D01-S001-00924,True,True,pass
D01-S001-00925,True,True,pass
D01-S001-00926,True,True,pass
D01-S001-00927,True,True,pass
D01-S001-00928,True,True,pass
D01-S001-00929,True,True,pass
D01-S001-00930,True,True,pass
D01-S001-00931,True,True,pass
D01-S001-00932,True,True,pass
D01-S001-00933,True,True,pass
D01-S001-00934,True,True,pass
D01-S001-00935,True,True,pass
D01-S001-00936,True,True,pass
D01-S001-00937,True,True,pass
D01-S001-00938,True,True,pass
D01-S001-00939,True,True,pass
D01-S001-00940,True,True,pass
D01-S001-00941,True,True,pass
D01-S001-00942,True,True,pass
D01-S001-00943,True,True,pass
D01-S001-00944,True,True,pass
D01-S001-00945,True,True,pass
D01-S001-00946,True,True,pass
D01-S001-00947,True,True,pass
D01-S001-00948,True,True,pass
D01-S001-00949,True,True,pass
D01-S001-00950,True,True,pass
D01-S001-00951,True,True,pass
D01-S001-00952,True,True,pass
D01-S001-00953,True,True,pass
D01-S001-00954,True,True,pass
D01-S001-00955,True,True,pass
D01-S001-00956,True,True,pass
D01-S001-00957,True,True,pass
D01-S001-00958,True,True,pass
D01-S001-00959,True,True,pass
D01-S001-00960,True,True,pass
D01-S001-00961,True,True,pass
D01-S001-00962,True,True,pass
D01-S001-00963,True,True,pass
D01-S001-00964,True,True,pass
D01-S001-00965,True,True,pass
D01-S001-00966,True,True,pass
D01-S001-00967,True,True,pass
D01-S001-00968,True,True,pass
D01-S001-00969,True,True,pass
D01-S001-00970,True,True,pass
D01-S001-00971,True,True,pass
D01-S001-00972,True,True,pass
D01-S001-00973,True,True,pass
D01-S001-00974,True,True,pass
D01-S001-00975,True,True,pass
D01-S001-00976,True,True,pass
D01-S001-00977,True,True,pass
D01-S001-00978,True,True,pass
D01-S001-00979,True,True,pass
D01-S001-00980,True,True,pass
D01-S001-00981,True,True,pass
D01-S001-00982,True,True,pass
D01-S001-00983,True,True,pass
D01-S001-00984,True,True,pass
D01-S001-00985,True,True,pass
D01-S001-00986,True,True,pass
D01-S001-00987,True,True,pass
D01-S001-00988,True,True,pass
D01-S001-00989,True,True,pass
D01-S001-00990,True,True,pass
D01-S001-00991,True,True,pass
D01-S001-00992,True,True,pass
D01-S001-00993,True,True,pass
D01-S001-00994,True,True,pass
D01-S001-00995,True,True,pass
D01-S001-00996,True,True,pass
D01-S001-00997,True,True,pass
D01-S001-00998,True,True,pass
D01-S001-00999,True,True,pass
D01-S001-01000,True,True,pass
D01-S001-01001,True,True,pass
D01-S001-01002,True,True,pass
D01-S001-01003,True,True,pass
D01-S001-01004,True,True,pass
D01-S001-01005,True,True,pass
D01-S001-01006,True,True,pass
D01-S001-01007,True,True,pass
D01-S001-01008,True,True,pass
D01-S001-01009,True,True,pass
D01-S001-01010,True,True,pass
D01-S001-01011,True,True,pass
D01-S001-01012,True,True,pass
D01-S001-01013,True,True,pass
D01-S001-01014,True,True,pass
D01-S001-01015,True,True,pass
D01-S001-01016,True,True,pass
D01-S001-01017,True,True,pass
D01-S001-01018,True,True,pass
D01-S001-01019,True,True,pass
D01-S001-01020,True,True,pass
D01-S001-01021,True,True,pass
D01-S001-01022,True,True,pass
D01-S001-01023,True,True,pass
D01-S001-01024,True,True,pass
D01-S001-01025,True,True,pass
D01-S001-01026,True,True,pass
D01-S001-01027,True,True,pass
D01-S001-01028,True,True,pass
D01-S001-01029,True,True,pass
D01-S001-01030,True,True,pass
D01-S001-01031,True,True,pass
D01-S001-01032,True,True,pass
D01-S001-01033,True,True,pass
D01-S001-01034,True,True,pass
D01-S001-01035,True,True,pass
D01-S001-01036,True,True,pass
D01-S001-01037,True,True,pass
D01-S001-01038,True,True,pass
D01-S001-01039,True,True,pass
D01-S001-01040,True,True,pass
D01-S001-01041,True,True,pass
D01-S001-01042,True,True,pass
D01-S001-01043,True,True,pass
D01-S001-01044,True,True,pass
D01-S001-01045,True,True,pass
D01-S001-01046,True,True,pass
D01-S001-01047,True,True,pass
D01-S001-01048,True,True,pass
D01-S001-01049,True,True,pass
D01-S001-01050,True,True,pass
D01-S001-01051,True,True,pass
D01-S001-01052,True,True,pass
D01-S001-01053,True,True,pass
D01-S001-01054,True,True,pass
D01-S001-01055,True,True,pass
D01-S001-01056,True,True,pass
D01-S001-01057,True,True,pass
D01-S001-01058,True,True,pass
D01-S001-01059,True,True,pass
D01-S001-01060,True,True,pass
D01-S001-01061,True,True,pass
D01-S001-01062,True,True,pass
D01-S001-01063,True,True,pass
D01-S001-01064,True,True,pass
D01-S001-01065,True,True,pass
D01-S001-01066,True,True,pass
D01-S001-01067,True,True,pass
D01-S001-01068,True,True,pass
D01-S001-01069,True,True,pass
D01-S001-01070,True,True,pass
D01-S001-01071,True,True,pass
D01-S001-01072,True,True,pass
D01-S001-01073,True,True,pass
D01-S001-01074,True,True,pass
D01-S001-01075,True,True,pass
D01-S001-01076,True,True,pass
D01-S001-01077,True,True,pass
D01-S001-01078,True,True,pass
D01-S001-01079,True,True,pass
D01-S001-01080,True,True,pass
D01-S001-01081,True,True,pass
D01-S001-01082,True,True,pass
D01-S001-01083,True,True,pass
D01-S001-01084,True,True,pass
D01-S001-01085,True,True,pass
D01-S001-01086,True,True,pass
D01-S001-01087,True,True,pass
D01-S001-01088,True,True,pass
D01-S001-01089,True,True,pass
D01-S001-01090,True,True,pass
D01-S001-01091,True,True,pass
D01-S001-01092,True,True,pass
D01-S001-01093,True,True,pass
D01-S001-01094,True,True,pass
D01-S001-01095,True,True,pass
D01-S001-01096,True,True,pass
D01-S001-01097,True,True,pass
D01-S001-01098,True,True,pass
D01-S001-01099,True,True,pass
D01-S001-01100,True,True,pass
D01-S001-01101,True,True,pass
D01-S001-01102,True,True,pass
D01-S001-01103,True,True,pass
D01-S001-01104,True,True,pass
D01-S001-01105,True,True,pass
D01-S001-01106,True,True,pass
D01-S001-01107,True,True,pass
D01-S001-01108,True,True,pass
D01-S001-01109,True,True,pass
D01-S001-01110,True,True,pass
D01-S001-01111,True,True,pass
D01-S001-01112,True,True,pass
D01-S001-01113,True,True,pass
D01-S001-01114,True,True,pass
D01-S001-01115,True,True,pass
D01-S001-01116,True,True,pass
D01-S001-01117,True,True,pass
D01-S001-01118,True,True,pass
D01-S001-01119,True,True,pass
D01-S001-01120,True,True,pass
D01-S001-01121,True,True,pass
D01-S001-01122,True,True,pass
D01-S001-01123,True,True,pass
D01-S001-01124,True,True,pass
D01-S001-01125,True,True,pass
D01-S001-01126,True,True,pass
D01-S001-01127,True,True,pass
D01-S001-01128,True,True,pass
D01-S001-01129,True,True,pass
D01-S001-01130,True,True,pass
D01-S001-01131,True,True,pass
D01-S001-01132,True,True,pass
D01-S001-01133,True,True,pass
D01-S001-01134,True,True,pass
D01-S001-01135,True,True,pass
D01-S001-01136,True,True,pass
D01-S001-01137,True,True,pass
D01-S001-01138,True,True,pass
D01-S001-01139,True,True,pass
D01-S001-01140,True,True,pass
D01-S001-01141,True,True,pass
D01-S001-01142,True,True,pass
D01-S001-01143,True,True,pass
D01-S001-01144,True,True,pass
D01-S001-01145,True,True,pass
D01-S001-01146,True,True,pass
D01-S001-01147,True,True,pass
D01-S001-01148,True,True,pass
D01-S001-01149,True,True,pass
D01-S001-01150,True,True,pass
D01-S001-01151,True,True,pass
D01-S001-01152,True,True,pass
D01-S001-01153,True,True,pass
D01-S001-01154,True,True,pass
D01-S001-01155,True,True,pass
D01-S001-01156,True,True,pass
D01-S001-01157,True,True,pass
D01-S001-01158,True,True,pass
D01-S001-01159,True,True,pass
D01-S001-01160,True,True,pass
D01-S001-01161,True,True,pass
D01-S001-01162,True,True,pass
D01-S001-01163,True,True,pass
D01-S001-01164,True,True,pass
D01-S001-01165,True,True,pass
D01-S001-01166,True,True,pass
D01-S001-01167,True,True,pass
D01-S001-01168,True,True,pass
D01-S001-01169,True,True,pass
D01-S001-01170,True,True,pass
D01-S001-01171,True,True,pass
D01-S001-01172,True,True,pass
D01-S001-01173,True,True,pass
D01-S001-01174,True,True,pass
D01-S001-01175,True,True,pass
D01-S001-01176,True,True,pass
D01-S001-01177,True,True,pass
D01-S001-01178,True,True,pass
D01-S001-01179,True,True,pass
D01-S001-01180,True,True,pass
D01-S001-01181,True,True,pass
D01-S001-01182,True,True,pass
D01-S001-01183,True,True,pass
D01-S001-01184,True,True,pass
D01-S001-01185,True,True,pass
D01-S001-01186,True,True,pass
D01-S001-01187,True,True,pass
D01-S001-01188,True,True,pass
D01-S001-01189,True,True,pass
D01-S001-01190,True,True,pass
D01-S001-01191,True,True,pass
D01-S001-01192,True,True,pass
D01-S001-01193,True,True,pass
D01-S001-01194,True,True,pass
D01-S001-01195,True,True,pass
D01-S001-01196,True,True,pass
D01-S001-01197,True,True,pass
D01-S001-01198,True,True,pass
D01-S001-01199,True,True,pass
D01-S001-01200,True,True,pass
D01-S001-01201,True,True,pass
D01-S001-01202,True,True,pass
D01-S001-01203,True,True,pass
D01-S001-01204,True,True,pass
D01-S001-01205,True,True,pass
D01-S001-01206,True,True,pass
D01-S001-01207,True,True,pass
D01-S001-01208,True,True,pass
D01-S001-01209,True,True,pass
D01-S001-01210,True,True,pass
D01-S001-01211,True,True,pass
D01-S001-01212,True,True,pass
D01-S001-01213,True,True,pass
D01-S001-01214,True,True,pass
D01-S001-01215,True,True,pass
D01-S001-01216,True,True,pass
D01-S001-01217,True,True,pass
D01-S001-01218,True,True,pass
D01-S001-01219,True,True,pass
D01-S001-01220,True,True,pass
D01-S001-01221,True,True,pass
D01-S001-01222,True,True,pass
D01-S001-01223,True,True,pass
D01-S001-01224,True,True,pass
D01-S001-01225,True,True,pass
D01-S001-01226,True,True,pass
D01-S001-01227,True,True,pass
D01-S001-01228,True,True,pass
D01-S001-01229,True,True,pass
D01-S001-01230,True,True,pass
D01-S001-01231,True,True,pass
D01-S001-01232,True,True,pass
D01-S001-01233,True,True,pass
D01-S001-01234,True,True,pass
D01-S001-01235,True,True,pass
D01-S001-01236,True,True,pass
D01-S001-01237,True,True,pass
D01-S001-01238,True,True,pass
D01-S001-01239,True,True,pass
D01-S001-01240,True,True,pass
D01-S001-01241,True,True,pass
D01-S001-01242,True,True,pass
D01-S001-01243,True,True,pass
D01-S001-01244,True,True,pass
D01-S001-01245,True,True,pass
D01-S001-01246,True,True,pass
D01-S001-01247,True,True,pass
D01-S001-01248,True,True,pass
D01-S001-01249,True,True,pass
D01-S001-01250,True,True,pass
D01-S001-01251,True,True,pass
D01-S001-01252,True,True,pass
D01-S001-01253,True,True,pass
D01-S001-01254,True,True,pass
D01-S001-01255,True,True,pass
D01-S001-01256,True,True,pass
D01-S001-01257,True,True,pass
D01-S001-01258,True,True,pass
D01-S001-01259,True,True,pass
D01-S001-01260,True,True,pass
D01-S001-01261,True,True,pass
D01-S001-01262,True,True,pass
D01-S001-01263,True,True,pass
D01-S001-01264,True,True,pass
D01-S001-01265,True,True,pass
D01-S001-01266,True,True,pass
D01-S001-01267,True,True,pass
D01-S001-01268,True,True,pass
D01-S001-01269,True,True,pass
D01-S001-01270,True,True,pass
D01-S001-01271,True,True,pass
D01-S001-01272,True,True,pass
D01-S001-01273,True,True,pass
D01-S001-01274,True,True,pass
D01-S001-01275,True,True,pass
D01-S001-01276,True,True,pass
D01-S001-01277,True,True,pass
D01-S001-01278,True,True,pass
D01-S001-01279,True,True,pass
D01-S001-01280,True,True,pass
D01-S001-01281,True,True,pass
D01-S001-01282,True,True,pass
D01-S001-01283,True,True,pass
D01-S001-01284,True,True,pass
D01-S001-01285,True,True,pass
D01-S001-01286,True,True,pass
D01-S001-01287,True,True,pass
D01-S001-01288,True,True,pass
D01-S001-01289,True,True,pass
D01-S001-01290,True,True,pass
D01-S001-01291,True,True,pass
D01-S001-01292,True,True,pass
D01-S001-01293,True,True,pass
D01-S001-01294,True,True,pass
D01-S001-01295,True,True,pass
D01-S001-01296,True,True,pass
D01-S001-01297,True,True,pass
D01-S001-01298,True,True,pass
D01-S001-01299,True,True,pass
D01-S001-01300,True,True,pass
D01-S001-01301,True,True,pass
D01-S001-01302,True,True,pass
D01-S001-01303,True,True,pass
D01-S001-01304,True,True,pass
D01-S001-01305,True,True,pass
D01-S001-01306,True,True,pass
D01-S001-01307,True,True,pass
D01-S001-01308,True,True,pass
D01-S001-01309,True,True,pass
D01-S001-01310,True,True,pass
D01-S001-01311,True,True,pass
D01-S001-01312,True,True,pass
D01-S001-01313,True,True,pass
D01-S001-01314,True,True,pass
D01-S001-01315,True,True,pass
D01-S001-01316,True,True,pass
D01-S001-01317,True,True,pass
D01-S001-01318,True,True,pass
D01-S001-01319,True,True,pass
D01-S001-01320,True,True,pass
D01-S001-01321,True,True,pass
D01-S001-01322,True,True,pass
D01-S001-01323,True,True,pass
D01-S001-01324,True,True,pass
D01-S001-01325,True,True,pass
D01-S001-01326,True,True,pass
D01-S001-01327,True,True,pass
D01-S001-01328,True,True,pass
D01-S001-01329,True,True,pass
D01-S001-01330,True,True,pass
D01-S001-01331,True,True,pass
D01-S001-01332,True,True,pass
D01-S001-01333,True,True,pass
D01-S001-01334,True,True,pass
D01-S001-01335,True,True,pass
D01-S001-01336,True,True,pass
D01-S001-01337,True,True,pass
D01-S001-01338,True,True,pass
D01-S001-01339,True,True,pass
D01-S001-01340,True,True,pass
D01-S001-01341,True,True,pass
D01-S001-01342,True,True,pass
D01-S001-01343,True,True,pass
D01-S001-01344,True,True,pass
D01-S001-01345,True,True,pass
D01-S001-01346,True,True,pass
D01-S001-01347,True,True,pass
D01-S001-01348,True,True,pass
D01-S001-01349,True,True,pass
D01-S001-01350,True,True,pass
D01-S001-01351,True,True,pass
D01-S001-01352,True,True,pass
D01-S001-01353,True,True,pass
D01-S001-01354,True,True,pass
D01-S001-01355,True,True,pass
D01-S001-01356,True,True,pass
D01-S001-01357,True,True,pass
D01-S001-01358,True,True,pass
D01-S001-01359,True,True,pass
D01-S001-01360,True,True,pass
D01-S001-01361,True,True,pass
D01-S001-01362,True,True,pass
D01-S001-01363,True,True,pass
D01-S001-01364,True,True,pass
D01-S001-01365,True,True,pass
D01-S001-01366,True,True,pass
D01-S001-01367,True,True,pass
D01-S001-01368,True,True,pass
D01-S001-01369,True,True,pass
D01-S001-01370,True,True,pass
D01-S001-01371,True,True,pass
D01-S001-01372,True,True,pass
D01-S001-01373,True,True,pass
D01-S001-01374,True,True,pass
D01-S001-01375,True,True,pass
D01-S001-01376,True,True,pass
D01-S001-01377,True,True,pass
D01-S001-01378,True,True,pass
D01-S001-01379,True,True,pass
D01-S001-01380,True,True,pass
D01-S001-01381,True,True,pass
D01-S001-01382,True,True,pass
D01-S001-01383,True,True,pass
D01-S001-01384,True,True,pass
D01-S001-01385,True,True,pass
D01-S001-01386,True,True,pass
D01-S001-01387,True,True,pass
D01-S001-01388,True,True,pass
D01-S001-01389,True,True,pass
D01-S001-01390,True,True,pass
D01-S001-01391,True,True,pass
D01-S001-01392,True,True,pass
D01-S001-01393,True,True,pass
D01-S001-01394,True,True,pass
D01-S001-01395,True,True,pass
D01-S001-01396,True,True,pass
D01-S001-01397,True,True,pass
D01-S001-01398,True,True,pass
D01-S001-01399,True,True,pass
D01-S001-01400,True,True,pass
D01-S001-01401,True,True,pass
D01-S001-01402,True,True,pass
D01-S001-01403,True,True,pass
D01-S001-01404,True,True,pass
D01-S001-01405,True,True,pass
D01-S001-01406,True,True,pass
D01-S001-01407,True,True,pass
D01-S001-01408,True,True,pass
D01-S001-01409,True,True,pass
D01-S001-01410,True,True,pass
D01-S001-01411,True,True,pass
D01-S001-01412,True,True,pass
D01-S001-01413,True,True,pass
D01-S001-01414,True,True,pass
D01-S001-01415,True,True,pass
D01-S001-01416,True,True,pass
D01-S001-01417,True,True,pass
D01-S001-01418,True,True,pass
D01-S001-01419,True,True,pass
D01-S001-01420,True,True,pass
D01-S001-01421,True,True,pass
D01-S001-01422,True,True,pass
D01-S001-01423,True,True,pass
D01-S001-01424,True,True,pass
D01-S001-01425,True,True,pass
D01-S001-01426,True,True,pass
D01-S001-01427,True,True,pass
D01-S001-01428,True,True,pass
D01-S001-01429,True,True,pass
D01-S001-01430,True,True,pass
D01-S001-01431,True,True,pass
D01-S001-01432,True,True,pass
D01-S001-01433,True,True,pass
D01-S001-01434,True,True,pass
D01-S001-01435,True,True,pass
D01-S001-01436,True,True,pass
D01-S001-01437,True,True,pass
D01-S001-01438,True,True,pass
D01-S001-01439,True,True,pass
D01-S001-01440,True,True,pass
D01-S001-01441,True,True,pass
D01-S001-01442,True,True,pass
D01-S001-01443,True,True,pass
D01-S001-01444,True,True,pass
D01-S001-01445,True,True,pass
D01-S001-01446,True,True,pass
D01-S001-01447,True,True,pass
D01-S001-01448,True,True,pass
D01-S001-01449,True,True,pass
D01-S001-01450,True,True,pass
